db_id,question,gold_sql,qwen_predicted_sql
car_1,What is the name of the different car makers who produced a car in 1970?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,SELECT DISTINCT maker FROM cars WHERE year = 1970;
car_1,Find the make and production time of the cars that were produced in the earliest year?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);","SELECT make, production_time FROM cars WHERE production_year = (SELECT MIN(production_year) FROM cars);"
car_1,What is the maker of the carr produced in the earliest year and what year was it?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);","SELECT maker, year FROM cars WHERE year = (SELECT MIN(year) FROM cars) LIMIT 1;"
car_1,Which distinct car models are the produced after 1980?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,SELECT DISTINCT model FROM cars WHERE year > 1980;
car_1,What are the different models for the cards produced after 1980?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,SELECT DISTINCT model FROM cards WHERE year > 1980;
car_1,How many car makers are there in each continents? List the continent name and the count.,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;","SELECT continent, COUNT(*) FROM car_makers GROUP BY continent;"
car_1,What is the name of each continent and how many car makers are there in each one?,"SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;","SELECT continent_name, COUNT(car_maker_id) FROM continents LEFT JOIN car_makers ON continents.continent_id = car_makers.continent_id GROUP BY continent_name;"
car_1,Which of the countries has the most car makers? List the country name.,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,SELECT country FROM car_makers GROUP BY country ORDER BY COUNT(*) DESC LIMIT 1;
car_1,What is the name of the country with the most car makers?,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;,SELECT country FROM car_makers GROUP BY country ORDER BY COUNT(*) DESC LIMIT 1;
car_1,How many car models are produced by each maker ? Only list the count and the maker full name .,"select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;","SELECT maker_full_name, COUNT(*) FROM makers JOIN models ON makers.id = models.maker_id GROUP BY maker_full_name;"
car_1,What is the number of car models that are produced by each maker and what is the id and full name of each maker?,"SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;","SELECT m.id, m.full_name, COUNT(c.model_id) FROM makers m LEFT JOIN cars c ON m.id = c.maker_id GROUP BY m.id, m.full_name;"
car_1,What is the accelerate of the car make amc hornet sportabout (sw)?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,SELECT acceleration FROM cars WHERE model = 'AMC Hornet Sportabout (SW)';
car_1,How much does the car accelerate that makes amc hornet sportabout (sw)?,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,SELECT acceleration FROM cars WHERE model = 'amc hornet sportabout (sw)';
car_1,How many car makers are there in france?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,SELECT COUNT(DISTINCT maker) FROM cars WHERE country = 'France';
car_1,What is the number of makers of care in France?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,SELECT COUNT(DISTINCT maker) FROM products WHERE country = 'France' AND product_type LIKE '%care%';
car_1,How many car models are produced in the usa?,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,SELECT COUNT(*) FROM car_models WHERE production_country = 'USA';
car_1,What is the count of the car models produced in the United States?,SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,SELECT COUNT(*) FROM cars WHERE country = 'United States';
car_1,What is the average miles per gallon(mpg) of the cars with 4 cylinders?,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;,SELECT AVG(mpg) FROM cars WHERE cylinders = 4;
car_1,What is the average miles per gallon of all the cards with 4 cylinders?,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;,SELECT AVG(miles_per_gallon) FROM cars WHERE cylinders = 4;
car_1,What is the smallest weight of the car produced with 8 cylinders on 1974 ?,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,SELECT MIN(weight) FROM cars WHERE cylinders = 8 AND year = 1974;
car_1,What is the minimum weight of the car with 8 cylinders produced in 1974 ?,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,SELECT MIN(weight) FROM cars WHERE cylinders = 8 AND year = 1974;
car_1,What are all the makers and models?,"SELECT Maker ,  Model FROM MODEL_LIST;","SELECT maker, model FROM cars;"
car_1,What are the makers and models?,"SELECT Maker ,  Model FROM MODEL_LIST;","SELECT maker, model FROM cars;"
car_1,What are the countries having at least one car maker? List name and id.,"SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;","SELECT DISTINCT countries.id, countries.name FROM countries INNER JOIN car_makers ON countries.id = car_makers.country_id;"
car_1,What are the names and ids of all countries with at least one car maker?,"SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;","SELECT country_id, country_name FROM countries WHERE country_id IN (SELECT DISTINCT country_id FROM car_makers)"
car_1,What is the number of the cars with horsepower more than 150?,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;,SELECT COUNT(*) FROM cars WHERE horsepower > 150;
car_1,What is the number of cars with a horsepower greater than 150?,SELECT count(*) FROM CARS_DATA WHERE horsepower  >  150;,SELECT COUNT(*) FROM cars WHERE horsepower > 150;
car_1,What is the average weight of cars each year?,"SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;","SELECT year, AVG(weight) FROM cars GROUP BY year;"
car_1,What is the average weight and year for each year?,"SELECT avg(Weight) ,  YEAR FROM CARS_DATA GROUP BY YEAR;","SELECT year, AVG(weight) FROM data GROUP BY year;"
car_1,Which countries in europe have at least 3 car manufacturers?,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,SELECT country FROM manufacturers WHERE continent = 'Europe' GROUP BY country HAVING COUNT(*) >= 3;
car_1,What are the names of all European countries with at least 3 manufacturers?,SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent  =  T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId  =  T3.Country WHERE T2.Continent  =  'europe' GROUP BY T1.CountryName HAVING count(*)  >=  3;,SELECT country_name FROM countries WHERE continent = 'Europe' AND (SELECT COUNT(*) FROM manufacturers WHERE manufacturers.country_id = countries.id) >= 3;
car_1,What is the maximum horsepower and the make of the car models with 3 cylinders?,"SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;","SELECT make, MAX(horsepower) FROM cars WHERE cylinders = 3 GROUP BY make ORDER BY MAX(horsepower) DESC LIMIT 1;"
car_1,What is the largest amount of horsepower for the models with 3 cylinders and what make is it?,"SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;","SELECT make, horsepower FROM cars WHERE cylinders = 3 AND horsepower = (SELECT MAX(horsepower) FROM cars WHERE cylinders = 3) LIMIT 1;"
car_1,"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.",SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;,SELECT model FROM cars WHERE miles_per_gallon = (SELECT MAX(miles_per_gallon) FROM cars) LIMIT 1;
car_1,What is the car model with the highest mpg ?,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,SELECT model FROM cars ORDER BY mpg DESC LIMIT 1;
car_1,What is the average horsepower of the cars before 1980?,SELECT avg(horsepower) FROM CARS_DATA WHERE YEAR  <  1980;,SELECT AVG(horsepower) FROM cars WHERE year < 1980;
car_1,What is the average horsepower for all cars produced before 1980 ?,select avg(horsepower) from cars_data where year  <  1980;,SELECT AVG(horsepower) FROM cars WHERE year < 1980;
car_1,What is the average edispl of the cars of model volvo?,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,SELECT AVG(edispl) FROM cars WHERE model = 'volvo';
car_1,What is the average edispl for all volvos?,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,SELECT AVG(edispl) FROM cars WHERE make = 'VOLVO';
car_1,What is the maximum accelerate for different number of cylinders?,"SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;","SELECT cylinders, MAX(acceleration) FROM cars GROUP BY cylinders;"
car_1,What is the maximum accelerate for all the different cylinders?,"SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;","SELECT cylinders, MAX(accelerate) FROM cars GROUP BY cylinders ORDER BY cylinders;"
car_1,Which model has the most version(make) of cars?,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,"SELECT model, COUNT(DISTINCT make) AS version_count FROM cars GROUP BY model ORDER BY version_count DESC LIMIT 1;"
car_1,What model has the most different versions?,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,"SELECT model FROM (SELECT model, COUNT(DISTINCT version) AS versions_count FROM models GROUP BY model ORDER BY versions_count DESC LIMIT 1)"
car_1,How many cars have more than 4 cylinders?,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,SELECT COUNT(*) FROM cars WHERE cylinders > 4;
car_1,What is the number of cars with more than 4 cylinders?,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,SELECT COUNT(*) FROM cars WHERE cylinders > 4;
car_1,how many cars were produced in 1980?,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;,SELECT COUNT(*) FROM cars WHERE year = 1980;
car_1,"In 1980, how many cars were made?",SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;,SELECT COUNT(*) FROM cars WHERE year = 1980;
car_1,How many car models were produced by the maker with full name American Motor Company?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,SELECT COUNT(*) FROM models WHERE maker_id = (SELECT id FROM makers WHERE full_name = 'American Motor Company');
car_1,What is the number of car models created by the car maker American Motor Company?,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,SELECT COUNT(*) FROM car_models JOIN car_makers ON car_models.maker_id = car_makers.id WHERE car_makers.name = 'American Motor Company';
car_1,Which makers designed more than 3 car models? List full name and the id.,"SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;","SELECT maker_id, first_name || ' ' || last_name AS full_name FROM makers GROUP BY maker_id HAVING COUNT(model_id) > 3;"
car_1,What are the names and ids of all makers with more than 3 models?,"SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;","SELECT maker.id, maker.name FROM maker JOIN model ON maker.id = model.maker_id GROUP BY maker.id HAVING COUNT(*) > 3;"
car_1,Which distinctive models are produced by maker with the full name General Motors or weighing more than 3500?,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,SELECT DISTINCT model FROM cars WHERE maker = 'General Motors' OR weight > 3500;
car_1,What are the different models created by either the car maker General Motors or weighed more than 3500?,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,SELECT DISTINCT model FROM cars WHERE maker = 'General Motors' OR weight > 3500;
car_1,In which years cars were produced weighing no less than 3000 and no more than 4000 ?,select distinct year from cars_data where weight between 3000 and 4000;,SELECT DISTINCT year FROM cars WHERE weight BETWEEN 3000 AND 4000;
car_1,What are the different years in which there were cars produced that weighed less than 4000 and also cars that weighted more than 3000 ?,select distinct year from cars_data where weight between 3000 and 4000;,SELECT DISTINCT year FROM cars WHERE weight > 3000 AND weight < 4000 ORDER BY year;
car_1,What is the horsepower of the car with the largest accelerate?,SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1;,SELECT horsepower FROM cars ORDER BY accelerate DESC LIMIT 1;
car_1,What is the horsepower of the car with the greatest accelerate?,SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1;,SELECT horsepower FROM cars ORDER BY accelerate DESC LIMIT 1;
car_1,"For model volvo, how many cylinders does the car with the least accelerate have?",SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Model  =  'volvo' ORDER BY T1.accelerate ASC LIMIT 1;,SELECT cylinders FROM cars WHERE model = 'volvo' ORDER BY accelerate ASC LIMIT 1;
car_1,"For a volvo model, how many cylinders does the version with least accelerate have?",SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Model  =  'volvo' ORDER BY T1.accelerate ASC LIMIT 1;,SELECT cylinders FROM cars WHERE brand = 'Volvo' ORDER BY acceleration ASC LIMIT 1;
car_1,How many cars have a larger accelerate than the car with the largest horsepower?,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,SELECT COUNT(*) FROM cars WHERE acceleration > (SELECT acceleration FROM cars WHERE horsepower = (SELECT MAX(horsepower) FROM cars))
car_1,What is the number of cars with a greater accelerate than the one with the most horsepower?,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,SELECT COUNT(*) FROM cars WHERE accelerate > (SELECT accelerate FROM cars ORDER BY horsepower DESC LIMIT 1);
car_1,How many countries has more than 2 car makers ?,select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2,SELECT COUNT(*) FROM (SELECT country FROM car_makers GROUP BY country HAVING COUNT(*)>2)
